,companyName,layoffDate,noticeDate,numAffected,State
5306,Medicago USA Inc,2023-06-30,2023-02-03,164,NC
5307,Gannett,2023-07-03,2023-02-07,56,NC
5308,DFA Dairy Brands Fluid LLC,2023-04-21,2023-02-08,78,NC
5309,Peer Street Inc,2023-04-16,2023-02-15,42,NC
5310,RUME Medical Group,2023-02-26,2022-12-28,2,NC
5311,Critical Ideas Inc dba Chipper Cash,2023-02-17,2023-02-16,4,NC
5312,Coats America Inc,2023-04-24,2023-02-22,41,NC
5313,ImmunityBio Inc,2023-02-27,2023-03-03,1,NC
5314,Precor Manufacturing LLC,2023-10-31,2023-03-09,123,NC
5315,Hunter Douglas Window Designs LLC,2023-08-30,2023-03-07,135,NC
5316,Krispy Kreme Doughnut Corporation,2023-05-11,2023-03-10,102,NC
5317,Cornell Dubilier Electronics,2024-03-31,2023-03-15,91,NC
5318,Collins Aerospace,2023-05-17,2023-03-17,5,NC
5319,Collins Aerospace,2023-05-17,2023-03-17,6,NC
5320,Transdev Services Inc,2023-04-22,2023-03-20,265,NC
5321,Pactiv Evergreen Inc. Canton Paper Mill,2025-03-09,2023-03-23,900,NC
5322,Pactiv Evergreen Inc. Canton Paper Mill,2025-03-09,2023-03-23,150,NC
5323,FreightWorks LLC,2023-03-13,2023-03-31,180,NC
5324,Keter US Inc,2023-06-30,2023-04-07,65,NC
5325,David's Bridal LLC,2023-08-11,2023-04-14,1,NC
5326,David's Bridal LLC,2023-08-11,2023-04-14,1,NC
5327,David's Bridal LLC,2023-08-11,2023-04-14,1,NC
5328,David's Bridal LLC,2023-08-11,2023-04-14,1,NC
5329,David's Bridal LLC,2023-08-11,2023-04-14,1,NC
5330,David's Bridal LLC,2023-08-11,2023-04-14,1,NC
5331,David's Bridal LLC,2023-08-11,2023-04-14,1,NC
5332,David's Bridal LLC,2023-08-11,2023-04-14,1,NC
5333,David's Bridal LLC,2023-08-11,2023-04-14,1,NC
5334,David's Bridal LLC,2023-08-11,2023-04-14,1,NC
5335,Uptown Airport Group LLC,2023-06-17,2023-04-18,66,NC
5336,"Enzyvant Therapeutics, Inc.",2023-07-24,2023-04-20,23,NC
5337,FXI Inc,2023-06-20,2023-04-21,59,NC
5338,MV Transportation Inc,2023-06-30,2023-04-28,146,NC
5339,Shutterfly LLC,2023-12-31,2023-05-04,108,NC
5340,CHEP Services LLC,2023-07-29,2023-05-24,116,NC
5341,Vertex Aerospace LLC,2023-09-30,2023-05-24,57,NC
5342,Durham City Transit Company,2023-06-30,2023-05-30,211,NC
5343,Bartlo Packaging ,2023-03-31,2023-03-31,50,NJ
5344,Hackensack Meridian Ambulatory Care Inc,2023-03-31,2023-03-31,108,NJ
5345,Bonduelle (Ready Pac Produce Inc),2023-05-01,2023-05-01,309,NJ
5346,Harmon Stores Inc ,2023-04-01,2023-04-01,262,NJ
5347,Blue Line Containers LLC,2023-01-15,2023-01-15,5,NJ
5348,Jako Enterprises LLC,2023-05-01,2023-05-01,116,NJ
5349,BAREWEB LLc ,2023-04-28,2023-04-28,87,NJ
5350,Nelson Laboratories LLC,2023-04-28,2023-04-28,66,NJ
5351,Ashland Inc,2023-04-30,2023-04-30,10,NJ
5352,Eisai Inc ,2023-04-30,2023-04-30,91,NJ
5353,Bed Bath & Beyond ,2023-03-28,2023-03-28,572,NJ
5354,Celularity Inc ,2023-03-27,2023-03-27,188,NJ
5355,1266 Apartment Corp.,2023-04-07,2023-04-07,81,NJ
5356,Advanced Drainage Systems,2023-04-03,2023-04-03,59,NJ
5357,Bed Bath & Beyond,2023-04-05,2023-04-05,84,NJ
5358,The Computer Merchant LTD,2023-05-05,2023-05-05,37,NJ
5359,Misfits Market Inc,2023-04-08,2023-04-08,446,NJ
5360,Staffing Solutions Organization LLC,2023-05-05,2023-05-05,58,NJ
5361,Bed Bath & Beyond,2023-04-09,2023-04-09,377,NJ
5362,Enable Inc.,2023-04-10,2023-04-10,243,NJ
5363,First Transit,2023-04-09,2023-04-09,289,NJ
5364,Walmart,2023-06-02,2023-06-02,201,NJ
5365,Avantor Fluid Handling LLC,2023-06-01,2023-06-01,50,NJ
5366,Thermo Fisher Scientific ,2023-06-16,2023-06-16,113,NJ
5367,Homebridge,2023-06-26,2023-06-26,139,NJ
5368,Kiss Distribution Corp,2023-06-30,2023-06-30,52,NJ
5369,Aero Farms Inc,2023-06-05,2023-06-05,82,NJ
5370,Coherent,2023-07-12,2023-07-12,127,NJ
5371,ID Logistics US Inc,2023-07-14,2023-07-14,67,NJ
5372,Remarkable Foods Hospitality LLC,2023-07-11,2023-07-11,70,NJ
5373,Enzo Clinical Labs Inc,2023-07-17,2023-07-17,43,NJ
5374,IEH Auto Parts LLC,2023-04-22,2023-04-22,56,NJ
5375,Roche Molecular Systems Inc,2023-07-25,2023-07-25,165,NJ
5376,Bed Bath & Beyond | Buy Buy Baby Inc | BBB Value Services,2023-06-26,2023-06-26,1293,NJ
5377,Bristol Myers Squibb ,2023-05-31,2023-05-31,48,NJ
5378,Amazon (remote workers ),2023-07-17,2023-07-17,2,NJ
5379,Amazon (remote workers ),2023-07-25,2023-07-25,36,NJ
5380,Amazon (warehouse workers),2023-07-25,2023-07-25,55,NJ
5381,UBS,2023-08-20,2023-08-20,51,NJ
5382,PTC Therapeutics Inc. ,2023-08-21,2023-08-21,94,NJ
5383,Meta Platforms Inc (formerly Facebook) ,2023-07-21,2023-07-21,114,NJ
5384,SDH Services East LLC ,2023-08-26,2023-08-26,93,NJ
5385,David??s Bridal LLC ,2023-08-26,2023-08-26,227,NJ
5386,Morgan Stanley ,2023-08-15,2023-08-15,61,NJ
5387,Verizon Corp. Resources Group LLL & other VZ Affiliates ,2023-08-26,2023-08-26,183,NJ
5388,BioReference Health LLC ,2023-06-30,2023-06-30,71,NJ
5389,Siemens Healthcare Diagnostics Inc. ,2023-09-07,2023-09-07,67,NJ
5390,NY Daily News,2022-03-12,2022-03-12,224,NJ
5391,Lakeside Book Company,2022-03-04,2022-03-04,164,NJ
5392,Marvin and Associates PC ,2022-01-12,2022-01-12,3,NJ
5393,"Gateway Logistics Technologies, LLC ",2022-03-15,2022-03-15,41,NJ
5394,"Disposable Hygiene, LLC",2022-03-23,2022-03-23,115,NJ
5395,"Congoleum Acquistion, LLC",2022-02-01,2022-02-01,29,NJ
5396,DHL Supply Chain,2022-04-01,2022-04-01,69,NJ
5397,"Peloton Interactive, Inc.",2022-05-09,2022-05-09,64,NJ
5398,"Peloton Interactive, Inc.",2022-05-09,2022-05-09,91,NJ
5399,"Gilead Sciences, Inc",2022-04-22,2022-04-22,114,NJ
5400,"Aurolife Pharma, LLC       ",2022-04-26,2022-04-26,99,NJ
5401,Starplast USA ,2022-03-31,2022-03-31,23,NJ
5402,"Belden, Inc.",2022-05-09,2022-05-09,54,NJ
5403,NEAS - Power Contractors ,2022-06-01,2022-06-01,59,NJ
5404,Daughters of Miriam,2022-05-23,2022-05-23,216,NJ
5405,"BioReference Health, LLC, ",2022-07-01,2022-07-01,111,NJ
5406,GEO Reentry Services ,2022-06-30,2022-06-30,124,NJ
5407,Akorn Operating Company,2022-07-31,2022-07-31,240,NJ
5408,Woodland Behavioral/Nursing Center,2022-08-08,2022-08-08,250,NJ
5409,Coram/CVS SPECIALTY ,2022-09-18,2022-09-18,58,NJ
5410,Bed Bath & Beyond Inc. ,2022-09-18,2022-09-18,328,NJ
5411,Celsius,2022-09-30,2022-09-30,55,NJ
5412,Hapag-Lloyd America LLC,2022-09-30,2022-09-30,149,NJ
5413,"Sivantos, Inc. ",2022-10-31,2022-10-31,189,NJ
5414,VC Brands LLC ,2022-11-18,2022-11-18,102,NJ
5415,Thayer Distribution ,2022-11-21,2022-11-21,128,NJ
5416,"Adorama Shipping, Inc. ",2022-11-28,2022-11-28,146,NJ
5417,Pearson ,2022-10-12,2022-10-12,107,NJ
5418,"Argo AI, LLC ",2022-11-01,2022-11-01,64,NJ
5419,Chep Services LLC ,2023-01-14,2023-01-14,74,NJ
5420,Novartis Corporation ,2023-01-28,2023-01-28,60,NJ
5421,Atlantice Coast Fibers LLC ,2023-01-31,2023-01-31,29,NJ
5422,Atlantic Coast Recycling Ocean LLC,2023-01-31,2023-01-31,73,NJ
5423,Accurate Diagnostic Laboratories ,2023-01-06,2023-01-06,38,NJ
5424,Reverse Mortgage Funding LLC ,2022-11-29,2022-11-29,65,NJ
5425,Novartis Services Inc ,2023-01-28,2023-01-28,4,NJ
5426,Novartis Pharmaceuticals ,2023-01-28,2023-01-28,221,NJ
5427,Accurate Diagnostics Laboratories ,2023-02-12,2023-02-12,94,NJ
5428,Audiology Services Company USA LLC ,2023-02-03,2023-02-03,23,NJ
5429,Reverse Mortgage Funding LLC,2023-02-20,2023-02-20,65,NJ
5430,Pegasus Home Fashions Inc,2023-02-15,2023-02-15,42,NJ
5431,Bacharach Institute for Rehabilitation Inc. ,2023-03-31,2023-03-31,325,NJ
5432,"Envision Physician Services, LLC ",2021-02-27,2021-02-27,240,NJ
5433,"Horizon Group USA, Inc. ",2021-02-26,2021-02-26,32,NJ
5434,"United Airlines, Inc. ",2021-04-01,2021-04-01,3899,NJ
5435,GEODIS ,2021-05-18,2021-05-18,363,NJ
5436,Saddle Brook Marriott ,2021-06-30,2021-06-30,67,NJ
5437,"The Hain Celestial Group, Inc ",2021-04-24,2021-04-24,143,NJ
5438,VX Sport LLC ,2020-01-01,2020-01-01,0,NJ
5439,"Apex Xpress, Inc. ",2021-05-31,2021-05-31,49,NJ
5440,"Hain Celestial Group, Inc. ",2021-04-24,2021-04-24,143,NJ
5441,Mondelez Global LLC ,2021-07-09,2021-07-09,593,NJ
5442,Scholastic Book Fairs ,2021-03-29,2021-03-29,70,NJ
5443,Donnelley Financial Solutions (DFIN) ,2021-06-30,2021-06-30,143,NJ
5444,MEGAPONE LLC ,2020-12-31,2020-12-31,0,NJ
5445,Medline Industries ,2021-06-28,2021-06-28,146,NJ
5446,Mondelez Global LLC ,2021-07-29,2021-07-29,593,NJ
5447,New Road Pharmacy and Surgical ,2021-04-09,2021-04-09,1,NJ
5448,Corin USA ,2019-12-31,2019-12-31,2,NJ
5449,Mott's LLP (Keurig/Dr. Pepper) ,2021-06-09,2021-06-09,137,NJ
5450,Pacon Manufacturing Corporation ,2021-07-30,2021-07-30,150,NJ
5451,"Pratt Retail Specialties, LLC ",2021-09-30,2021-09-30,76,NJ
5452,Academy ,2021-06-25,2021-06-25,0,NJ
5453,Accureference medical ,2021-06-24,2021-06-24,0,NJ
5454,Comprehensive Decommissioning Intenational (Oyster Creek) ,2021-08-01,2021-08-01,92,NJ
5455,"Cosette Pharmaceuticals, Inc. ",2021-10-08,2021-10-08,94,NJ
5456,"Kampack, Inc. ",2021-08-31,2021-08-31,97,NJ
5457,Katerra Inc. ,2021-06-04,2021-06-04,169,NJ
5458,Mott's LLP ,2021-10-01,2021-10-01,51,NJ
5459,Novartis Pharmaceuticals Corporation ,2021-09-10,2021-09-10,186,NJ
5460,PSEG Power ,2021-09-13,2021-09-13,6,NJ
5461,"Publishers Circulation Fulfillment, Inc. ",2021-08-28,2021-08-28,148,NJ
5462,Staples Contract & Commercial LLC ,2021-08-13,2021-08-13,194,NJ
5463,AbbVie Inc ,2021-10-08,2021-10-08,16,NJ
5464,AbbVie Inc ,2021-10-08,2021-10-08,10,NJ
5465,Embassy Suites Employer D/B/A Embassy Suites by Hilton Secaucus Meadowlands ,2021-10-31,2021-10-31,49,NJ
5466,"United Airlines, Inc. ",2021-10-01,2021-10-01,796,NJ
5467,"Wells Enterpries, Inc. ",2021-08-27,2021-08-27,82,NJ
5468,IDEXX Laboratories ,2021-11-01,2021-11-01,68,NJ
5469,Bed Bath & Beyond Inc.,2021-10-29,2021-10-29,124,NJ
5470,Green Beans Coffee,2021-08-27,2021-08-27,8,NJ
5471,Lambertville Hospitality,2021-09-10,2021-09-10,39,NJ
5472,Targa Investments Inc,2021-09-10,2021-09-10,182,NJ
5473,Rab Lighting,2021-09-10,2021-09-10,1,NJ
5474,Nordson EFD LLC,2022-01-07,2022-01-07,121,NJ
5475,"Teligent, Inc.",2021-12-17,2021-12-17,133,NJ
5476,United Chelsea Kitchen,2021-11-29,2021-11-29,103,NJ
5477,Your Event & Party Corp,2021-10-02,2021-10-02,3,NJ
5478,Compass Group dba: Chartwells,2021-11-28,2021-11-28,103,NJ
5479,Wyndham Hotels & Resorts,2022-02-16,2022-02-16,46,NJ
5480,Readington Farms,2022-02-23,2022-02-23,203,NJ
5481,A. C. Moore Incorporated ,2020-02-09,2020-02-09,383,NJ
5482,"Beacon Health Options, Inc, ",2019-12-29,2019-12-29,175,NJ
5483,Darby Development LLC ,2020-02-15,2020-02-15,80,NJ
5484,"Event Solutions International, Inc.*dba Motus One* ",2019-12-20,2019-12-20,30,NJ
5485,Horizon America Supply Chain Solutions Inc. ,2020-04-30,2020-04-30,108,NJ
5486,"Kline Construction Co., Inc. ",2019-12-19,2019-12-19,73,NJ
5487,QVR International LLC ,2020-01-17,2020-01-17,2,NJ
5488,Sbar's Incorporated ,2020-02-13,2020-02-13,82,NJ
5489,"Barney's, Inc. ",2020-02-13,2020-02-13,23,NJ
5490,"Barneys, Inc. ",2020-03-06,2020-03-06,21,NJ
5491,Berry Global ,2020-04-22,2020-04-22,150,NJ
5492,"FedEX Ground Package System, Inc. ",2020-02-03,2020-02-03,0,NJ
5493,International Vitamin Corportion ,2020-06-01,2020-06-01,110,NJ
5494,Keurig Dr Pepper Inc. ,2020-04-30,2020-04-30,73,NJ
5495,"LogMeIn USA, Inc. ",2020-02-13,2020-02-13,20,NJ
5496,MONOC - Monmouth Ocean Hospital Services Corp. ,2020-04-01,2020-04-01,320,NJ
5497,Manufacturers & Trust Company (dba) M&T Bank ,2020-05-08,2020-05-08,149,NJ
5498,PharMEDium Healthcare Corporation ,2020-04-20,2020-04-20,287,NJ
5499,Transform SR LLC ,2020-04-12,2020-04-12,48,NJ
5500,1230 Rt 22 Restaurant LLC ,2020-03-20,2020-03-20,51,NJ
5501,986 Restaurant Corp ,2020-03-20,2020-03-20,35,NJ
5502,A-plus ,2020-03-20,2020-03-20,1,NJ
5503,AHG Montclair Beverage LLC ,2020-03-21,2020-03-21,123,NJ
5504,Abilities in Action ,2020-03-16,2020-03-16,48,NJ
5505,"Alko Distributors, Inc ",2020-03-17,2020-03-17,26,NJ
5506,American Bread Company LLC ,2020-03-20,2020-03-20,550,NJ
5507,Arrowhead Health & Racquet Club LLC ,2020-03-15,2020-03-15,5,NJ
5508,BOM CORP d.b.a. apexx fashion ,2020-03-20,2020-03-20,3,NJ
5509,"Back Thru The Future Computer Recycling, Inc. ",2020-04-03,2020-04-03,15,NJ
5510,"Bed, Bath & Beyond ",2020-05-29,2020-05-29,58,NJ
5511,Carmine's Atlantic City LLC ,2020-03-16,2020-03-16,181,NJ
5512,DeRossi & Son Co. ,2020-05-05,2020-05-05,175,NJ
5513,"Empire International, Ltd. ",2020-03-15,2020-03-15,273,NJ
5514,"Euromarket Designs, Inc. dba Crate and Barrel and CB2 ",2020-03-09,2020-03-09,103,NJ
5515,Garden State Diner ,2020-03-17,2020-03-17,1,NJ
5516,Imagine Screen Printing & production LLC ,2020-03-19,2020-03-19,25,NJ
5517,Indochino Apparel (US) Inc ,2020-03-25,2020-03-25,23,NJ
5518,JACK DANIELS MOTORS ,2020-03-26,2020-03-26,101,NJ
5519,JACK DANIELS MOTORS INC ,2020-03-31,2020-03-31,90,NJ
5520,JACK DANIELS MOTORS K ,2020-03-31,2020-03-31,15,NJ
5521,JACK DANIELS OF USR ,2020-03-26,2020-03-26,26,NJ
5522,KNY 26671 LLC dba Cooperative Laundry ,2020-03-21,2020-03-21,102,NJ
5523,Little Servant Sisters St. Joseph's Home Assisted Living and Nursing Center ,2020-03-26,2020-03-26,107,NJ
5524,MACYS ,2020-03-18,2020-03-18,1,NJ
5525,My unique thrift ,2020-03-21,2020-03-21,0,NJ
5526,Njswim Florham Park ,2020-03-14,2020-03-14,19,NJ
5527,"Njswim Lakeside, LLC ",2020-03-14,2020-03-14,21,NJ
5528,Njswim Sparta ,2020-03-14,2020-03-14,18,NJ
5529,"Njswim Warren, LLC ",2020-03-14,2020-03-14,16,NJ
5530,OTTO HOME GOODS INC. ,2020-03-20,2020-03-20,1,NJ
5531,Paper Source ,2020-03-29,2020-03-29,0,NJ
5532,Pendry Natirar LLC ,2020-03-27,2020-03-27,122,NJ
5533,"Prestige Maintenance USA, LP ",2020-03-19,2020-03-19,49,NJ
5534,"Quixote Studios, LLC ",2020-03-20,2020-03-20,3,NJ
5535,R&R AUTO GROUP ,2020-03-18,2020-03-18,2,NJ
5536,"Sheppard Bus Service, Inc ",2020-03-19,2020-03-19,672,NJ
5537,Squeezed ,2020-03-09,2020-03-09,0,NJ
5538,Stockton University compass group ,2020-03-11,2020-03-11,4,NJ
5539,Sunoco ,2020-03-18,2020-03-18,1,NJ
5540,"WRDH Mt. Laurel Operations, LLC (The ML Hotel) ",2020-03-16,2020-03-16,178,NJ
5541,Willowbrook chicken LLC ,2020-03-17,2020-03-17,1,NJ
5542,Willowbrook chicken llc ,2020-03-17,2020-03-17,1,NJ
5543,force transfer ,2020-03-13,2020-03-13,0,NJ
5544,metrofuser ,2020-03-23,2020-03-23,15,NJ
5545,stockton compass group ,2020-03-11,2020-03-11,4,NJ
5546,"usi services group , inc. ",2020-03-20,2020-03-20,23695,NJ
5547,A Step Above Health Management Systems LLC ,2020-04-17,2020-04-17,3,NJ
5548,Aldo US INC ,2020-03-31,2020-03-31,189,NJ
5549,Alpha Entertainment ,2020-04-10,2020-04-10,99,NJ
5550,Anthony Robert Salon LLC ,2020-03-23,2020-03-23,9,NJ
5551,Barneys New York ,2020-04-17,2020-04-17,6,NJ
5552,Bergen Shippers ,2020-03-23,2020-03-23,93,NJ
5553,Boston Medical Group New Jersey Professional Association ,2020-02-27,2020-02-27,2,NJ
5554,Brodrick Baptiste ,2020-02-16,2020-02-16,500,NJ
5555,Certified Dermatology Of New Jersey LLC ,2020-03-16,2020-03-16,56,NJ
5556,"Drs Zunger and James, LLP ",2020-03-29,2020-03-29,10,NJ
5557,Edward J Dooley DMD PC ,2020-03-24,2020-03-24,6,NJ
5558,Havana Central NJ1.LLC ,2020-03-15,2020-03-15,74,NJ
5559,Highway Enterprises Inc. ,2020-04-03,2020-04-03,2,NJ
5560,Loreal ,2020-03-20,2020-03-20,0,NJ
5561,NJ Certified Dermatology PC ,2020-03-16,2020-03-16,82,NJ
5562,"NJ EYE PROFESSIONALS, LLC ",2020-03-22,2020-03-22,5,NJ
5563,New Road Pharmacy & Surgical ,2020-04-13,2020-04-13,6,NJ
5564,Nirvana Nails ,2020-03-13,2020-03-13,1,NJ
5565,"OS Restaurant Services, LLC ",2020-03-15,2020-03-15,0,NJ
5566,Party Rental Ltd ,2020-03-14,2020-03-14,825,NJ
5567,Peserico USA Inc ,2020-04-01,2020-04-01,2,NJ
5568,Phelan Hallinan Diamond & Jones ,2020-03-27,2020-03-27,50,NJ
5569,"Prospect Airport Services, Inc. ",2020-03-24,2020-03-24,255,NJ
5570,"SHOPRITE OF OAKLAND, INC. ",2020-06-22,2020-06-22,352,NJ
5571,Sodexo ,2020-06-30,2020-06-30,71,NJ
5572,Sodexo ,2020-06-30,2020-06-30,53,NJ
5573,"Specialty MD, Inc. ",2020-03-22,2020-03-22,28,NJ
5574,TREESDALE PARTNERS LIMITED LIABILITY COMPANY ,2019-11-18,2019-11-18,1,NJ
5575,Teleperformance USA ,2020-07-31,2020-07-31,72,NJ
5576,The Brunswick School ,2020-03-31,2020-03-31,123,NJ
5577,Tropicana Atlantic City Corp. ,2020-04-11,2020-04-11,2704,NJ
5578,Universal Technical Institute ,2020-04-24,2020-04-24,35,NJ
5579,"Vu enterprise, inc ",2019-07-01,2019-07-01,0,NJ
5580,ePATHUSA Inc ,2019-01-10,2019-01-10,1,NJ
5581,east rutherford me llc ,2020-03-15,2020-03-15,20,NJ
5582,"AC Ocean Walk, LLC ",2020-03-27,2020-03-27,2948,NJ
5583,Artistic Products LLC ,2020-04-21,2020-04-21,10,NJ
5584,Augie and Caarmine's Professional Hairstyle ,2020-03-22,2020-03-22,2,NJ
5585,Boardakan Restaurant Partners ,2020-03-23,2020-03-23,143,NJ
5586,COLMINEX USA LLC ,2020-03-22,2020-03-22,1,NJ
5587,DGMG Casino d/b/a Resorts Casino Hotel ,2020-03-16,2020-03-16,0,NJ
5588,Electro Rent Corporation ,2020-05-13,2020-05-13,1,NJ
5589,Fairway Market ,2020-06-05,2020-06-05,107,NJ
5590,Heritage Bag ,2020-05-18,2020-05-18,0,NJ
5591,Hertz Corporation ,2020-05-20,2020-05-20,66,NJ
5592,Nordstrom ,2020-06-01,2020-06-01,252,NJ
5593,Omega Engineering ,2020-05-26,2020-05-26,263,NJ
5594,RevIgnition ,2020-04-01,2020-04-01,1,NJ
5595,Senneca / Thermoseal ,2020-06-30,2020-06-30,47,NJ
5596,"VSM-Rostra, LLC ",2020-07-15,2020-07-15,87,NJ
5597,Wolfgang's Steakhouse Grill ,2020-03-16,2020-03-16,55,NJ
5598,1961,2020-03-20,2020-03-20,0,NJ
5599,ADESA/automative Finance Corporation ,2020-08-01,2020-08-01,76,NJ
5600,"AJS Supermarkets, LLC ",2020-08-21,2020-08-21,172,NJ
5601,Bed Bath & Beyonf Inc. ,2020-08-22,2020-08-22,148,NJ
5602,Best of Princeton Inc ,2019-10-12,2019-10-12,6,NJ
5603,Boardwalk 1000 LLC ,2020-03-30,2020-03-30,0,NJ
5604,Destination Maternity Corporation ,2020-06-30,2020-06-30,111,NJ
5605,Hard Rock Cafe ,2020-03-30,2020-03-30,200,NJ
5606,Horizon Group USA ,2020-08-16,2020-08-16,37,NJ
5607,Keurig Dr Pepper Inc. ,2020-07-31,2020-07-31,69,NJ
5608,Linear Holdings LLC ,2020-03-07,2020-03-07,3,NJ
5609,Love & Care Non-Emergency Medical Trensportation llc ,2020-06-25,2020-06-25,0,NJ
5610,Marshall Retail Group ,2020-03-18,2020-03-18,158,NJ
5611,SWISSPORT CARGO L.P ,2020-03-17,2020-03-17,189,NJ
5612,Stanley Black & Decker ,2020-08-28,2020-08-28,119,NJ
5613,Your Chiropractor Inc. ,2020-05-28,2020-05-28,1,NJ
5614,Airport Management Services and Hudson Group ,2020-07-31,2020-07-31,80,NJ
5615,Cinepolis USA ,2020-07-31,2020-07-31,0,NJ
5616,"Gaming Laboratories International, LLC ",2020-07-24,2020-07-24,56,NJ
5617,"Golden Touch Transportation of NY, Inc. ",2020-09-30,2020-09-30,150,NJ
5618,Meritex LLC dba Park Hotels and Resorts ,2020-09-21,2020-09-21,99,NJ
5619,Prime EFS LLC ,2020-10-03,2020-10-03,115,NJ
5620,Prime EFS LLC ,2020-10-03,2020-10-03,96,NJ
5621,Prime EFS LLC ,2020-10-03,2020-10-03,63,NJ
5622,Simmons Pet Food ,2020-08-24,2020-08-24,176,NJ
5623,Spirit Airlines Inc. ,2020-10-01,2020-10-01,59,NJ
5624,"United Airlines, Inc. ",2020-10-01,2020-10-01,7264,NJ
5625,Walmart Inc. Store #2171 ,2020-07-22,2020-07-22,205,NJ
5626,AL=MIGHTY GREEN TEAM ,2020-04-17,2020-04-17,400,NJ
5627,Airport Management Services and Hudson Group ,2020-08-31,2020-08-31,87,NJ
5628,"Certech, Inc. ",2021-12-31,2021-12-31,267,NJ
5629,"Compass Group, dba Chartwells Higher Education at Montclair State University ",2020-08-21,2020-08-21,105,NJ
5630,European Gourmet Foods Inc. ,2020-09-30,2020-09-30,29,NJ
5631,Freeport-McMoRan (DBA Phelps Dodge Industries) ,2020-10-16,2020-10-16,48,NJ
5632,"Frontier Airlines, Inc. ",2020-10-01,2020-10-01,138,NJ
5633,Grand Lux Cafe ,2020-08-31,2020-08-31,117,NJ
5634,HMSHost - Elwood ,2020-10-15,2020-10-15,2,NJ
5635,HMSHost - Galloway ,2020-10-15,2020-10-15,36,NJ
5636,HMSHost - Milltown ,2020-10-15,2020-10-15,4,NJ
5637,HMSHost - Mt. Laurel ,2020-10-15,2020-10-15,10,NJ
5638,HMSHost - Pennsgrove ,2020-10-15,2020-10-15,4,NJ
5639,HMSHost - Penssgrove ,2020-10-15,2020-10-15,7,NJ
5640,HMSHost - Pomona ,2020-10-15,2020-10-15,36,NJ
5641,HMSHost - Secaucus ,2020-10-15,2020-10-15,2,NJ
5642,HMSHost - South Amboy ,2020-10-15,2020-10-15,53,NJ
5643,HMSHost - Trenton ,2020-10-15,2020-10-15,4,NJ
5644,HMSHost - Trenton ,2020-10-15,2020-10-15,0,NJ
5645,HMSHost - Wall Township ,2020-10-15,2020-10-15,8,NJ
5646,HMSHost - Woodbridge ,2020-10-15,2020-10-15,15,NJ
5647,HMSHost - Woodbridge ,2020-10-15,2020-10-15,24,NJ
5648,HMSHost -Cranbury ,2020-10-15,2020-10-15,55,NJ
5649,HMSHost -Ridgefield ,2020-10-15,2020-10-15,3,NJ
5650,HMSHost -Starbucks Terminal C ,2020-10-15,2020-10-15,223,NJ
5651,HMSHost Corporation - Elizabeth ,2020-10-15,2020-10-15,169,NJ
5652,HMSHost Corporation -Starbucks ,2020-10-15,2020-10-15,223,NJ
5653,HMSHost- Cherry Hill ,2020-10-15,2020-10-15,14,NJ
5654,HMSHost- Montvale ,2020-10-15,2020-10-15,33,NJ
5655,Hilton Woodcliff Lake ,2020-09-14,2020-09-14,95,NJ
5656,"IPIC Theaters, LLC. ",2020-09-12,2020-09-12,124,NJ
5657,Legacy Financial Partners/Brehne Financial Partners ,2020-08-14,2020-08-14,1,NJ
5658,Power Wellness Management LLC as manager for the Virtua Fitness Canter-Moorestown ,2020-08-26,2020-08-26,120,NJ
5659,"Spirit Airlines, Inc, ",2020-10-31,2020-10-31,1,NJ
5660,Stockton Compass Group ,2020-03-11,2020-03-11,0,NJ
5661,"United Airlines, Inc. ",2020-10-30,2020-10-30,141,NJ
5662,WHM revere LLC (Wyndham Hotel) ,2020-09-30,2020-09-30,154,NJ
5663,Airport Management Services and Hudson Group ,2020-10-01,2020-10-01,114,NJ
5664,Alaris Health at Boulevard East ,2020-11-15,2020-11-15,100,NJ
